videoId,commentId,authorDisplayName,textOriginal,likeCount,student_1,student_2,student_3
NAFzXtExI00,Ugwn35qfvOSnmFYWCNR4AaABAg,土包子軍團,現在需要莫建出面施壓小英政府，幫美國JRA,165,,有關-仇美-1,有關-中立0
NAFzXtExI00,UgxCuPGQ6mhFPx7bjUl4AaABAg.940I8mroXFN940qmpaD0er,swen1216,只會啃 芒果乾。當台灣被老美老中操弄 台灣尊嚴在那裡,165,,有關-仇美-1,有關-仇美-1
NAFzXtExI00,Ugz3Ik8geqx1ViJ1zaN4AaABAg,William Zhang,慘了，蔡英文你美國爸爸要建愛情摩天輪😂做狗的還不知道不能再卡嗎？,166,,有關-仇美-1,無關對美立場
NSyq-Pa8ykI,Ugw2kLDfaNn7BlV_6ip4AaABAg,garen demacia,都是中國人，兩岸親近有什麼不好？鳳馨說的好：AIT就是外來勢力介入臺灣選舉。而且越不好的領導人，美國越支持。如果台灣真遇到大災難，你就會看出大陸好還是美國好。,159,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,Ugwe7FY23YpGqQVGxcJ4AaABAg,Arlon Chou,菜桶讓美國當我們是盤仔，別以為台美關係真的很好。,159,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,UgwrMaMmDl_Kbw4gJ0F4AaABAg,大鵰啄花生,我們為什麼要當美國用完就丟的棋子？操！,158,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,UgxJNdNrq_laOE7GmkR4AaABAg,ary M,空心菜拿二千三百萬人民生命下賭注，用幾千億民脂民膏送美國賣無用的坦克破機，出賣台灣，人民2020下架空心菜！,159,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,Ugxqq5nFvyudgyiOj9x4AaABAg,沈秋香,不管台不台獨，在民進黨的主政之下台灣永遠是美國跟日本的次等殖民,158,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,UgyA2bbRTHCCVQ3TaZx4AaABAg,蜂蜜檸檬,美國就是怕失去台灣這個可以控制好利用的棋子才會挺菜陰魂這麼明顯.....美國就是怕國民黨如果勝選也許會聯合大陸對付美國也說不定....美國得不到便宜了⋯⋯會緊張了！,158,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,UgzDJGSaXlrseSOfebR4AaABAg,林清梅,"很討厭老美 ,只是把我們當棋子,當細漢ㄟ看 ,老賣我們不實用貴蔘蔘的武器 ,真可惡",158,,有關-仇美-1,有關-仇美-1
NSyq-Pa8ykI,UgzPjuFMACJgPhb4Wrx4AaABAg,Vera Tang,"美國支持聽話的家臣,  川普口號是讓美國再偉大, 不是讓這個世界更好!  台灣人民過得如何 不是他們考慮的!!!!!",159,,有關-仇美-1,無關對美立場
NSyq-Pa8ykI,UgzZACyJWo7ugqILMyF4AaABAg,anne shieh,108輛坦克廢物，川普菜菜很樂，衰的是你我的包包！,158,,有關-仇美-1,有關-仇美-1
NTLF4T0nqjM,UgyAL9pzD_Z0p_fFrFd4AaABAg,Jenn yu Ma,鳯韾言論公正、口調清新、人美心又美、美國🇺🇸華人喜歡妳㊗️❤️🈵,157,,無關對美立場,有關-親美1
NTLF4T0nqjM,UgzQVe7wE2JaLYh_Xx14AaABAg.8yeWO7VtAFm8yew04r_-yH,沈怡樺,"歐巴馬自承年輕時候吸毒過(是違法行為的喔)。。那又如何？他當了八年總統，而且備受肯定。。
還有，美國也很多人是州長帶職參選總統啊！",157,,有關-中立0,有關-中立0
NpRMlOJz-m0,UgxxjgAdmXOXWGnkkKR4AaABAg,Yoong Seiyo,在被多國圍殺的情況下，華為還是拿下30份5G定單，最近又有一個國家不畏強權，同華為簽訂了6400億的5G訂單，用行動力挺華為，美國想攔都沒攔住這個國家，他就是德國。這並不是德國與華為第一次合作。,160,,有關-仇美-1,無關對美立場
NpRMlOJz-m0,UgyzgxZTwfbZ4Wpj9JB4AaABAg,劉君,美國反華派不懂新高技、只知道搞政治，所以突然發現中國新高技的規模，嚇壊了。其實中國已有多少個五年規劃一直在有序進展中。,160,,無關對美立場,有關-仇美-1
NpRMlOJz-m0,UgztFZZt8dk-146S9Xp4AaABAg,阿里不達,美國人，荷蘭人的台積電是台灣之光……😌,160,,有關-中立0,無關對美立場
OCrltXZx8YA,UgwpayoNjPatL-x4VIt4AaABAg,詹姆士,台灣假博士 v.s. 美國賈伯斯。台灣之恥 v.s. 國際之光。,453,,有關-中立0,無關對美立場
OCrltXZx8YA,Ugx2gaWneYJjUw0eDP14AaABAg,彥安陳,"美國iphone賈伯斯
台灣腫桶假博士",445,,有關-中立0,無關對美立場
P4F6cSbFCTQ,UgyE8KUYIAR4gqVZ93h4AaABAg,Shane Lynn,政府不為台灣人拼經濟，改善中華民國的世界地位，只會內鬥，爭取私人利益。台灣人真的民主素養這麼差嗎？2020繼續支持民進黨的話，相信在2024以前台灣會被武統，放心老美不會為台灣出兵的。,153,,有關-仇美-1,有關-中立0
PiaGsJ0CGXY,UgyOe7UhF7XBiV730uJ4AaABAg,อมร นนทกิจโยธิน,蔡英文身為中華民國的民族甘心情願為美國走狗,153,,有關-仇美-1,有關-仇美-1
R1MV0dvvtU0,Ugx1rxZXB4aqsKGZmYx4AaABAg,johnson More,美國莫健與韓國瑜見面代表小英大勢已去~,150,,有關-中立0,無關對美立場
R1MV0dvvtU0,UgxziSNuQzMtNmVB2Ip4AaABAg.90BuFrWR6NA90D9AZeFcv9,CCatSitting,@wendy fei 對了，僑胞在美國有連署喔！反蔡英文壟斷台灣言論自由,150,,無關對美立場,有關-中立0
R1MV0dvvtU0,UgytMru_3cycmvmzYr94AaABAg,海外華人,歐美國家總統都是推銷員，韓國瑜是真正的超級推銷員！只有詐菜，只會騙選票！,150,,有關-中立0,有關-親美1
R1MV0dvvtU0,UgzJe8CkJnkI8rAe7-N4AaABAg,johnson More,美國莫健與韓國瑜見面代表小英大勢已去~,150,,有關-中立0,無關對美立場
RVriI7al3f0,Ugw2Jay_WRYJQgBfH8B4AaABAg.8uxo8nfcm4u8v8jaNnQAGD,BB CC,"@ta-wei sun 因為沒餓死幾千萬嘛,自己被洗腦到如豬,就以為人家是奴隸! 你家主人美國視中國為主要敵人,視台灣為狗就知道分別了吧 XD",147,,有關-仇美-1,有關-仇美-1
RVriI7al3f0,UgwAa2wUSC7v-mp0p6t4AaABAg,花田一路,看來嘉賓們很樂意當美國金融系統下的奴隸啊,148,,有關-仇美-1,有關-仇美-1
RVriI7al3f0,UgwuItknNEll7DIYawB4AaABAg,ALVIN LIANG,國際外交是比實力的，現實的，中美貿易大戰，鹿死誰手，全球都在看,148,,有關-中立0,有關-中立0
RVriI7al3f0,Ugwvvf3Mk0pwAvXizb14AaABAg,MAN SIN LAO,腦殘聰看文茜節目學習吧！美國更傷的不說。美國經濟增長的0.7%是庫存，美國靠借債推高就業數字。美國欠債創新高。股票也大跌，腦殘聰！,147,,有關-仇美-1,有關-中立0
RVriI7al3f0,Ugx5Cfyqix1oNJx7vBR4AaABAg.8uyGHOb01uU8uyS2ZTaKP5,韓信,@Melinda 美國稀土最快要花4~5年才有能力開採，再到產能夠用要5~6年了...這段時間大陸各種科技早就追上美國！！！,148,,有關-中立0,無關對美立場
RVriI7al3f0,UgyeE6xbEsL7w4etKgx4AaABAg,Tracy Feng,節目太誇張啦，美國大多人知道網路只是虛擬的，因爲不是真實身分，別再亂宣傳了！,148,,無關對美立場,有關-親美1
RVriI7al3f0,Ugyw29iTjpCDUs9PKi94AaABAg,金川普,川普嬴了關稅，輸了股市，關稅賺了幾千億，股市下跌輸了幾兆，恐怖份子川普，,148,,有關-仇美-1,有關-仇美-1
RVriI7al3f0,UgyxDdEohIWrhZ9wx6x4AaABAg,林雨利,高估了美國實力，低估了中國實力。兩隻大象打架，不可能把其中一隻大象踩死。,148,,有關-中立0,有關-中立0
RVriI7al3f0,Ugz8OqU8X1qJoqebK6V4AaABAg.8uxs1NicoRA8uyXdJVq1MZ,Pacific First,你可以跟習近平的女兒說叫他不要去美國當奴才,147,,有關-仇美-1,有關-仇美-1
S4N4AI6_ISc,UgxK9n1X0mkbyuRu2TF4AaABAg,FEIFEI PAN,川普到投票前一天民調都沒有贏過希拉蕊,146,,有關-中立0,無關對美立場
S4N4AI6_ISc,UgzXokhEQhwdLIGx_Rx4AaABAg,牛小排,"只要喊反共就有票啦, 國民黨你們又不是執政黨, 幹譙中共反反中 又沒差, 騙到票就好, 中美不會把台灣在野黨的訴求認真看待,  選完再和中就好, 真心不懂國民黨在想什麼? 不懂反共反中有很多票嗎?",146,,有關-中立0,有關-仇美-1
TF8XvQefE2M,UgzPw72pfQz9L5mOawl4AaABAg,Ocean Summer,輸輸昌：你說謊不打草稿，反正去年輸的記帳上（或記賴清德、菜陰蚊）！只自己爭功，那這幾天至少虧幾百億，要算川普的囉！你這種傻逼，一邊旁邊涼快去！🤮,142,,有關-中立0,有關-仇美-1
UbUAIkIA4BY,UgwkR87hqxUH4NUy8QN4AaABAg,David K,"李永萍講得很對，支持初選勝出的共主是黨員的責任！

其實川普會見郭台銘只為了他的投資，沒有錢根本免談。有錢無德造成的傷害更大！",140,,有關-中立0,有關-仇美-1
Uh_U4DxlRZY,UgxcdKWV4Zd5xIUWcLp4AaABAg,Taxi driver Taipei,"韓流只會團結中華民族抵制美日吞台夢想,也分裂正邪不2立。😁😁",140,,有關-仇美-1,有關-仇美-1
Uh_U4DxlRZY,UgxzGdZ5YslugzFcnsd4AaABAg,咖渣捆咖伍鳴,"韓流撕裂台灣……怎麼不滾回去說川普撕裂美國
這種爛評論也寫得出 真的是夠了",138,,有關-中立0,無關對美立場
Uh_U4DxlRZY,Ugy3qozaTHeeoclucsR4AaABAg,劉效宗,死外國人和東廠民進黨鷹犬才是撕裂台灣人民的禍首！美國人是東廠民進黨的黑手！所以美國豢養的政客都要搶著到美面試！,139,,有關-仇美-1,有關-仇美-1
V3kr-O_DcjI,UgxoH7J_h86pga89ZEd4AaABAg,World Peace,我移民美國三十年、落葉歸根回臺灣、👀到感動人心接地氣傾聽民意的人、所以2020蔡英文要贏很難、除非宣布臺灣、因為民進黨全面執政三年多了、都不台獨、那就是假的、我是無黨人士這次我支持韓國瑜和立委過半。,135,,無關對美立場,有關-親美1
V6r6m1ViUck,UgxXvvFBjNSE6O4eHs94AaABAg,Gamer Group,韓冰應該學川普女兒 寫一篇  我的爸爸 感動台灣人民,135,,,無關對美立場
V6r6m1ViUck,UgxXvvFBjNSE6O4eHs94AaABAg.93CeovY7SZj93Cjv39TDjA,高可可,"韓總統又不是川普！為什麼要學？
韓總統可以靠自己選贏 不需要靠女兒
他倆的感情是天生真心的 還需要公告天下嗎？
我不是很贊成  而且稿子是讀稿英專屬的 不適合韓冰  天生的親情假不了 謝謝",134,,有關-中立0,無關對美立場
V6r6m1ViUck,UgyTI3U_SOz2Bsu2wqV4AaABAg.93CoPeR60xG93F6KcpFqAL,靠自己99,今天升旗遇到美國僑胞，他們真的很愛國，謝謝僑胞,135,,無關對美立場,無關對美立場
VLFQXAI2uK4,UgwjZQcnoUwP8q9aQGd4AaABAg,J Cho,世堅兄，美國帶職參選的市長、州長很多啊。這才是真正的民主。👍,134,,有關-中立0,無關對美立場
Y3yp9nhSkaI,UgyHR0laubHuHp0jWMx4AaABAg,George Wan,"不如反向操作, 那這些錢去活動老美跟老中斷交, 老美影響不了他人, 還是影响自己實際些。",420,,有關-仇美-1,有關-親美1
Y3yp9nhSkaI,UgylV2Lc4nWr3puFuc54AaABAg,Chao christina,"haha,中國真的出手就成功的話,那你的美國爸爸真幫不了你吔~",429,,有關-中立0,有關-仇美-1
_2eetz630Us,Ugx4hvOtCLVwl2iwG7R4AaABAg,CC H,"低薪 是可悲的 何必欣喜不已

在美國送便當 小弟 一個月也有
三千 四千 us 收入.......",388,,無關對美立場,有關-中立0
_PfjjtIHOho,Ugxw2Uv5OTFAehSKr0V4AaABAg.8y0F9hnPlBy8y4VUonPlDU,我是誰去了?,@周洛羽 你蠻聰明的，家醜不可外揚，如果換成美國人講或其他外國人，嘿嘿，讓你講到爽。,380,,有關-中立0,有關-仇美-1
_PrN2izTUNQ,UgxF6LOKBtW3jBqppnF4AaABAg,Sivia Mu,我辛苦從美國拿到碩士學位，卻也是loser…,380,,無關對美立場,有關-中立0
_PrN2izTUNQ,Ugxn1YQGnX3jQnIvzj14AaABAg,Moises Chiang,"郭台銘 王金平 一定會聯手，美國的命令，出擊韓國瑜，
但韓國瑜，民心所向，我在外國，聽聞，以經有數千人，包機回台灣，支持韓國瑜，
國旗飃満台灣，請問，誰之功。",373,,有關-仇美-1,無關對美立場
_PrN2izTUNQ,UgzWbP7Ij-mvQH-Zl414AaABAg.8x_3vLt4nNI8xc4fbPN8MV,空特部,喵喵凱蒂貓 中華民國總統選舉乾美國啥事？整天在干預！,365,,有關-仇美-1,有關-仇美-1
_zhGBYZitDY,Ugxc1oYXXSgsZICIegJ4AaABAg,Andy Lui,"中華民國！
如果沒有了－－戰爭肯定係打起來丨而且很快戰爭統一？
台灣會死很多人－－日本丶美國救不了台灣－－
因為是內戰！年青人要明白！
中國大陸和台灣！
停戰而已－國 共 內戰！未完也－",363,,有關-中立0,無關對美立場
aq1IoZBEsb4,UgxwlwFCYshjIBXtHkZ4AaABAg.8zDOc0zHMB18zDjZGETBRB,Daisy Chang,@黑流 說的好👏。蔡的國安走私+外交出包，還賄賂美國智庫被FBI抓了。,280,,有關-仇美-1,無關對美立場
aq1IoZBEsb4,UgyXyGhtYUkQLXYZ3zN4AaABAg.8zDMiPc5tyq8zE35dEv-YG,王中輝,網路上 有一則留言 很有趣 他說 東吃 西住 郭台銘 吃 美國訂單 用 大陸廉價勞工 罵老共 拿 國民黨 榮譽 黨證 住 柯p 的總統套房 罵 國民黨 初選不公平,280,,有關-中立0,無關對美立場
avPeb8SpQT8,Ugxdiy01xRcQTZURI8V4AaABAg,Gerrarl Nandis,信民調？信民調現在的美國總統應該叫希拉蕊，貿易戰也不會打了，中國會比現在更難受。,278,,有關-中立0,無關對美立場
bUPjga1WXIU,UgwVaR2KLMm329CE9Vd4AaABAg,best lin,"老實說對大部分選民來說,總統能不能進美國華府有很重要嗎?歷屆總統出訪都只有花錢的份,誰能讓台灣賺錢呢?",202,,有關-中立0,有關-仇美-1
bUPjga1WXIU,Ugx3JI_y_IoGlgknZOZ4AaABAg,siem Lee,"蔡總統要去美國國會演講......那中美貿易戰還有的耗
川普殷殷昐望習皇出來G20約會
若讓蔡總統去美國國會......川普明年就不用選了",201,,有關-仇美-1,有關-中立0
bWif7l8Pm9k,UgxD9YhdxvQNdah2S354AaABAg,廖美雅,所以討論的目的是批薩只能義大利賣，拉麵只能日本賣，泡茶只能韓國賣，漢堡只能美國賣，那太好了，全球都不用經濟，大家都鎖國，這樣就不會有山寨問題,201,,有關-中立0,無關對美立場
bWif7l8Pm9k,UgxGmnhL29yXqp6DuJZ4AaABAg,Big Bird,全世界只有台灣希望美國監控的地區。笑話嗎？沒志氣,198,,有關-仇美-1,有關-仇美-1
bWif7l8Pm9k,UgxwZdUkGYSSInzR5VF4AaABAg,Angel Liu,可以賣掉民進黨嗎？他們不積極做事 愛搞主權鬥爭 愛亂花錢 ~（日本美國又不是我們的阿祖公）~,200,,有關-仇美-1,無關對美立場
bWif7l8Pm9k,UgyRZIz9U1thQOvwtvt4AaABAg,tom Peng,我們的5G有後門哦，你們還是繼續用4G吧！美國的4G雖然有後門，但不是大陸，不是紅色的！,199,,有關-中立0,有關-仇美-1
bWif7l8Pm9k,UgzFS_h_AwDxihsPMel4AaABAg,林梓,"和中國好就是禁臠
和美國好就是後花園
評論大叔你可真是666啊😛",198,,有關-中立0,無關對美立場
bYMeAtx08I8,Ugx7CoJGknD2Ob-_OLt4AaABAg,Jenn yu Ma,我們是美國🇺🇸韓家軍、跟隨韓市長、美人姐不要相信民主炸騙黨、他們是演出英德配、🈵🈵🈵❤️❤️❤️🤡🤡,198,,有關-中立0,無關對美立場
cUxABCMgNtk,Ugymaz7NygPsk-b6X1l4AaABAg,rice,最近買的大豆確實是給美國一個面子，要談判。但是數量只是去年同期的十分之一，根本不是什麼很大的善意。節目和嘉賓的水平很低下，垃圾媒體永遠是垃圾。,197,,有關-中立0,有關-中立0
d9twsBhH5sI,UgwHA6E8nvim66VXqYF4AaABAg,Tiger,台灣總統創下全世界用總統專機走私大量香煙唯一也是第一 好棒棒 川普都搖頭嘆息被菜包比下去了,193,,有關-中立0,有關-仇美-1
d9twsBhH5sI,Ugxu-WJWYwKddgqIHed4AaABAg,Allen leung,本世紀之最— 川普：狂岡自大。爛菜 ： 無恥下流。,194,,有關-仇美-1,有關-仇美-1
d9twsBhH5sI,Ugy1ivydWarrQBgp-O14AaABAg,大海大山,中華民國快要被民進黨搞垮了，大家能撈就撈，準備出逃金。小英天天嗆老共，同時準備一旦開戰，捲款逃到美國。,194,,有關-中立0,無關對美立場
d9twsBhH5sI,UgylgjYeN-eT6RIXODR4AaABAg,阿里山,"老美認為這次香煙貪污只是延續陳水扁貪污的另一件而已！
反正台灣人民（尤其是年輕人）喜歡愛貪錢的阿扁和民進黨人",193,,有關-中立0,有關-中立0
dHhmZk_C0lk,UgxC62s6nZNbuPtYOK54AaABAg,Jenn yu Ma,民調是假的、不能相信、大家等一個人、美國🇺🇸華人堅定支持韓國瑜🈵❤️㊗️🙏,192,,無關對美立場,有關-親美1
eXxv6tU3OZE,UgwBNJG1QW__ctXwCXd4AaABAg,馬成功,川普都管不到了還管天......傻眼~~~,192,,有關-中立0,無關對美立場
fQC82NrzWuU,Ugw4MXZS1dgyWPRXBP54AaABAg,mas Chiu,"考量就是討好美國
兩岸一旦發生戰爭還能載美國大兵壓~~",188,,有關-仇美-1,有關-親美1
fQC82NrzWuU,UgysV9An5ezW7LN94iF4AaABAg,Lucia Liang,爛黑鷹，美國人真不要臉！貓哭耗子假慈悲，對全世界都一樣。,187,,有關-仇美-1,有關-仇美-1
fQC82NrzWuU,UgzCM8pKqdgg4LoELC54AaABAg,猫花儿,國軍訓練為了防備大陸，但是台灣人大概沒意識到，真正維護了台灣尊嚴的，正是他們整天防備的大陸軍隊———如果大陸不堅持一個中國，台灣早成美國軍事基地了，台妹會被一群有司法豁免權的美國大兵玩遍。,187,,有關-仇美-1,無關對美立場
fQC82NrzWuU,UgzCpOXDFP9oHHCPjyN4AaABAg,lingge chen,"請國際大偵探李昌鈺！
美國收了錢 為交的貨負責任！",189,,有關-仇美-1,有關-仇美-1
g4Qkso_EKfo,UgzHK2wVnGVrwyruR554AaABAg,Kevin Li,「反送中」期間，美國川普可以見中國維尼，但台灣柯P不能見中國劉結一？完全執政~完全下流的民進黨，正事不做，只會嘴砲愛台。,554,,有關-中立0,無關對美立場
g7uR0N7eRBc,UgxlPDGMZ3kH3YyduGZ4AaABAg.8v-8bwK-mik8v7-7gVM83E,GSY Wang,"算了,台灣人跟國際脫軌久了!連現在美國民主黨剛當上參/眾議員的要競選黨總統候選人有多少人可能台灣人都不知道!",184,,有關-中立0,無關對美立場
g7uR0N7eRBc,UgyKj6sb1X_fxn3G4BV4AaABAg.8v-5I7MnPp68v7ffX5qB4F,Ge Jean,"請聽 Li Joy的視頻,有提到果凍出來是為了救自己的企業,中美貿易戰影響很大. 但他不是為了我們.",184,,無關對美立場,有關-中立0
g7uR0N7eRBc,UgySDBVdzYjcZRqyaHB4AaABAg,Thomas Tang,美國前總統，歐巴馬，當選參議員沒多久就出來選總統。還選上。難道美國爺爺可以，這個自由民主同盟的盟主可以，為何自由民主同盟的孫子不行?,185,,有關-中立0,有關-中立0
g7uR0N7eRBc,UgyUu3Xq52rJ2Ptyf494AaABAg.8v-crbBsc618vB1voU7TeF,釣蛙戶,大款通常不希望別人也成為大款，尤其是一堆人，要了解這種心理。特爛普發動貿易戰嘴巴喊得很歡，但苦的是美國普羅大眾，對他的資產一點損失也沒有,184,,有關-中立0,無關對美立場
g7uR0N7eRBc,UgyYyoz841QS1WKQT5J4AaABAg,Wu Dexiang,既要當市長、又要當總統、最好還兼任行政院長，人之無恥莫過於此人，人之虛偽無過於此一家。美國必須保護我、日本必須扶持我、中國必須養著我、如此貪婪問是誰家蛤蟆？,185,,有關-中立0,無關對美立場
gMzgwZmLlvk,UgzXg8qShswfRemeNO14AaABAg,林偉立,川普(Donald Trump）坐的位置身後，可看見掛滿許多世界各國領袖與名人的簽名照其中也有一張蔣中正照 所以美國讚揚威權獨裁? 不懂王世堅在胡說八道什麼。,183,,有關-中立0,無關對美立場
hM4vsZ5ubRE,UgycNkoHrpG2hqKo95Z4AaABAg,ke yan,台灣希望就在此一搏了，千萬不要再講錯話了。不要再講“安全靠美國，發財靠大陸”（靠美國打壓大陸再去賺大陸錢？）這種自相矛盾的蠢話了。,180,,有關-中立0,有關-親美1
hM4vsZ5ubRE,Ugz0UlhfvoYKqAsuDMZ4AaABAg,季維民,主張台獨就是騙子。 阿扁說：做不到就是做不到。 美國主張一個中國。,179,,有關-中立0,有關-親美1
hlzr2MCZG1I,UgydN4aW3dkPBbj_t1t4AaABAg.8zTIJRHNUkB8zUu9iPjIhW,CDE AZ,原來你的財神爺是眼觀世界局勢才拋了鴻海經營 不愧是奸商。連牠的美國老爹都騙 好嘢,181,,有關-中立0,有關-仇美-1
hlzr2MCZG1I,UgzhF6NouPW0qafE6zt4AaABAg,Thomas Yee,看到美國対墨西哥人的槍殺麥示有種族歧視不知為何台灣年輕人民進黨還一直認為美國人會幫忙台灣美國人是白人至上人類只有認同自己的種族為何仇視大陸人？,180,,有關-仇美-1,有關-仇美-1
